#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VRPPHKA7GGWT,GC26M14,1253.7,1254.2,1241.8,1248.7,1649,5337
GC VTER7CYO78V1,GC27Q14,1253.9,1254.8,1242.2,1249.8,70619,242764
GC VV4SD90B0RZ1,GC29V14,1254.4,1254.5,1243,1250.2,797,13810
GC VWSUMYBLOSRH,GC29Z14,1255.3,1255.3,1243.1,1250.5,1352,52439
GC VYDYKDJE4K2L,GC25G15,1252.6,1252.6,1245,1246.5,45,7091
GC W030A67UVC0T,GC28J15,1256.2,1256.2,1245.5,1248.5,27,8222
GC W1P3NOSTDUHP,GC26M15,1250,1252.7,1249.1,1252.7,10,7480
GC W3E5DHHA4MFX,GC27Q15,1259.1,1260.1,1258.5,1260.1,0,4720
GC W6S8T2U7M6CD,GC29Z15,1258.1,1258.1,1251.6,1251.6,42,11242
GC WBRG63EXJHJX,GC28M16,1255.4,1255.4,1255.4,1255.4,1,4521
GC WGRMZ7CTJJX9,GC28Z16,1263.1,1263.1,1263.1,1263.1,3,5464
GC WLQUC7XJGV4T,GC28M17,1280.8,1283.15,1265.3,1276.2,0,2606
GC WQQ1P8I9E6CD,GC27Z17,1279.3,1279.3,1279.3,1279.3,3,4471
GC WVP9292ZBHJX,GC27M18,1299.8,1299.8,1286.4,1293.85,0,1522
GC X0PFVD0VBJX9,GC27Z18,1333.2,1333.2,1317.7,1325.15,0,59
GC X5NNSA8F63Z1,GC26M19,1352.9,1352.9,1338.6,1346.05,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
