#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VRPPHKA7GGWT,GC26M14,1251.7,1254.3,1250.9,1253.3,458,
GC VTER7CYO78V1,GC27Q14,1251.9,1255.5,1250.9,1253.9,37358,
GC VV4SD90B0RZ1,GC29V14,1252.1,1255.3,1251.9,1254.2,186,
GC VWSUMYBLOSRH,GC29Z14,1253,1255.8,1252,1254.2,491,
GC VYDYKDJE4K2L,GC25G15,1255.2,1255.8,1253.9,1254.6,53,
GC W030A67UVC0T,GC28J15,1254.5,1254.5,1254.5,1254.5,1,
GC W1P3NOSTDUHP,GC26M15,1255.6,1255.6,1255.1,1255.1,2,
GC W3E5DHHA4MFX,GC27Q15,1247.1,1247.1,1247.1,1247.1,2,
GC W6S8T2U7M6CD,GC29Z15,1248.9,1249,1248.7,1248.7,0,
GC WBRG63EXJHJX,GC28M16,1263.1,1263.1,1263.1,1263.1,1,
GC WGRMZ7CTJJX9,GC28Z16,1261.6,1273.15,1261.6,1271.45,0,
GC WLQUC7XJGV4T,GC28M17,1272.9,1284.7,1272.9,1282.85,0,
GC WQQ1P8I9E6CD,GC27Z17,1285.8,1297.45,1285.8,1295.6,0,
GC WVP9292ZBHJX,GC27M18,1301.35,1313.85,1301.35,1312.0,0,
GC X0PFVD0VBJX9,GC27Z18,1286.85,1332.9,1286.85,1331.05,0,
GC X5NNSA8F63Z1,GC26M19,1341.3,1353.65,1341.3,1351.8,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
