#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VOFJUCDY9XNH,GC26G14,1187.5,1214,1186.2,1204.8,61453,
GC VQ3M41P8XYFX,GC28J14,1188.7,1214.4,1187.9,1205.9,2541,
GC VRPPHKA7GGWT,GC26M14,1191.6,1215,1191.6,1206.4,654,
GC VTER7CYO78V1,GC27Q14,1190,1215.5,1190,1206,131,
GC VV4SD90B0RZ1,GC29V14,1211.2,1211.2,1207.2,1207.2,6,
GC VWSUMYBLOSRH,GC29Z14,1192.2,1216.5,1192.2,1206.7,113,
GC VYDYKDJE4K2L,GC25G15,1212.9,1212.9,1212.9,1212.9,5,
GC W030A67UVC0T,GC28J15,1209.9,1209.9,1209.9,1209.9,0,
GC W1P3NOSTDUHP,GC26M15,1211.5,1211.5,1211.5,1211.5,0,
GC W3E5DHHA4MFX,GC27Q15,1201.4,1220.9,1193.15,1211.85,0,
GC W6S8T2U7M6CD,GC29Z15,1220.5,1222.1,1215.1,1216.1,77,
GC WBRG63EXJHJX,GC28M16,1215.75,1233.85,1206.1,1225.8,0,
GC WGRMZ7CTJJX9,GC28Z16,1240.2,1240.2,1240.2,1240.2,20,
GC WLQUC7XJGV4T,GC28M17,1236.35,1258.7,1226.7,1252.9,0,
GC WQQ1P8I9E6CD,GC27Z17,1260.4,1278.65,1250.8,1269.65,0,
GC WVP9292ZBHJX,GC27M18,1270.7,1288.8,1261.05,1279.75,0,
GC X0PFVD0VBJX9,GC27Z18,1306.6,1306.6,1306.6,1306.6,1,
GC X5NNSA8F63Z1,GC26M19,1324.05,1342.15,1314.4,1333.1,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
