#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VTER7CYO78V1,GC27Q14,1315,1319.3,1311.7,1317.2,44069,
GC VV4SD90B0RZ1,GC29V14,1316.3,1319.3,1312.5,1318.2,102,
GC VWSUMYBLOSRH,GC29Z14,1317.8,1319.9,1312.6,1318.5,1700,
GC VYDYKDJE4K2L,GC25G15,1317.8,1318.4,1316.8,1318.4,183,
GC W030A67UVC0T,GC28J15,1318.2,1318.8,1318.2,1318.8,7,
GC W1P3NOSTDUHP,GC26M15,1320.8,1327.8,1320.8,1327.8,0,
GC W3E5DHHA4MFX,GC27Q15,1319.8,1319.8,1319.8,1319.8,3,
GC W6S8T2U7M6CD,GC29Z15,1320.9,1322.4,1320.6,1321.6,128,
GC WBRG63EXJHJX,GC28M16,1329.35,1329.9,1322.05,1327.7,0,
GC WGRMZ7CTJJX9,GC28Z16,1338.8,1338.8,1338.8,1338.8,0,
GC WLQUC7XJGV4T,GC28M17,1348.15,1349.3,1341.55,1347.2,0,
GC WQQ1P8I9E6CD,GC27Z17,1363.45,1363.45,1355.3,1359.7,0,
GC WVP9292ZBHJX,GC27M18,1376.55,1380.15,1372.3,1377.95,0,
GC X0PFVD0VBJX9,GC27Z18,1396.3,1399.4,1390.05,1395.7,0,
GC X5NNSA8F63Z1,GC26M19,1415.6,1419.7,1410.35,1416.3,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
