#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VQ3M41P8XYFX,GC28J14,1301.5,1314.2,1301.1,1310.8,108,847
GC VRPPHKA7GGWT,GC26M14,1302.6,1315.5,1301.1,1312,50844,229364
GC VTER7CYO78V1,GC27Q14,1302.5,1315.4,1301.4,1312.3,2302,33929
GC VV4SD90B0RZ1,GC29V14,1301.9,1314.5,1301.9,1311.1,878,8664
GC VWSUMYBLOSRH,GC29Z14,1302.3,1315.5,1302.3,1312.8,2090,26539
GC VYDYKDJE4K2L,GC25G15,1306.7,1306.7,1306.7,1306.7,1,4190
GC W030A67UVC0T,GC28J15,1307.3,1311.3,1307.3,1311.3,55,5800
GC W1P3NOSTDUHP,GC26M15,1312.2,1312.2,1312.2,1312.2,31,9925
GC W3E5DHHA4MFX,GC27Q15,1309.7,1314,1309.6,1314,83,6463
GC W6S8T2U7M6CD,GC29Z15,1316,1316.6,1312.4,1316.5,103,11583
GC WBRG63EXJHJX,GC28M16,1316.5,1323.5,1316.4,1323.5,155,5349
GC WGRMZ7CTJJX9,GC28Z16,1327.5,1330.4,1327.5,1327.5,93,7410
GC WLQUC7XJGV4T,GC28M17,1340.2,1345.8,1340.2,1345.6,36,2534
GC WQQ1P8I9E6CD,GC27Z17,1362.8,1362.8,1357.3,1357.3,40,6076
GC WVP9292ZBHJX,GC27M18,1370.7,1370.8,1370.7,1370.8,0,2348
GC X0PFVD0VBJX9,GC27Z18,1399.6,1399.6,1399.6,1399.6,0,59
GC X5NNSA8F63Z1,GC26M19,1425.25,1431.8,1417.55,1428.35,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
