#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VRPPHKA7GGWT,GC26M14,1295.8,1303.2,1293.1,1296.3,65463,160119
GC VTER7CYO78V1,GC27Q14,1296.1,1303.4,1293.4,1296.6,5339,129231
GC VV4SD90B0RZ1,GC29V14,1296.7,1302,1294.5,1296.5,677,10767
GC VWSUMYBLOSRH,GC29Z14,1297.6,1303.4,1294.3,1297.2,1613,37787
GC VYDYKDJE4K2L,GC25G15,1294.8,1297.9,1294.8,1296.3,84,4578
GC W030A67UVC0T,GC28J15,1295.3,1296,1295.3,1296,18,8489
GC W1P3NOSTDUHP,GC26M15,1308.2,1308.2,1295.4,1298.45,0,7804
GC W3E5DHHA4MFX,GC27Q15,1308.95,1308.95,1296.0,1299.15,0,4708
GC W6S8T2U7M6CD,GC29Z15,1307.3,1307.3,1301,1301.6,101,10681
GC WBRG63EXJHJX,GC28M16,1315.4,1316.5,1305.5,1305.7,0,5082
GC WGRMZ7CTJJX9,GC28Z16,1325.2,1325.2,1325.2,1325.2,300,5459
GC WLQUC7XJGV4T,GC28M17,1336.9,1337.5,1336.9,1337.5,388,2590
GC WQQ1P8I9E6CD,GC27Z17,1351.8,1351.9,1351.8,1351.8,88,4381
GC WVP9292ZBHJX,GC27M18,1371.1,1380.15,1354.6,1357.6,0,1527
GC X0PFVD0VBJX9,GC27Z18,1390.6,1390.6,1375.0,1378.0,0,59
GC X5NNSA8F63Z1,GC26M19,1411.5,1411.5,1395.1,1398.1,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
