#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VRPPHKA7GGWT,GC26M14,1301,1301.3,1292.1,1296.8,53974,
GC VTER7CYO78V1,GC27Q14,1300.8,1301,1292.6,1296.7,4746,
GC VV4SD90B0RZ1,GC29V14,1300.7,1300.7,1293.2,1296.6,376,
GC VWSUMYBLOSRH,GC29Z14,1300.6,1300.8,1292.7,1297.7,1336,
GC VYDYKDJE4K2L,GC25G15,1301.5,1301.5,1294.3,1299.3,54,
GC W030A67UVC0T,GC28J15,1301.7,1301.7,1296.1,1299.6,52,
GC W1P3NOSTDUHP,GC26M15,1295.8,1295.8,1294.8,1295.7,50,
GC W3E5DHHA4MFX,GC27Q15,1297,1298.2,1295.5,1295.5,16,
GC W6S8T2U7M6CD,GC29Z15,1302,1302,1297.3,1300,37,
GC WBRG63EXJHJX,GC28M16,1304.6,1304.6,1304.5,1304.5,6,
GC WGRMZ7CTJJX9,GC28Z16,1314.1,1316.8,1314,1316.8,214,
GC WLQUC7XJGV4T,GC28M17,1334.7,1334.7,1323.65,1327.6,0,
GC WQQ1P8I9E6CD,GC27Z17,1352.8,1354.05,1342.9,1347.55,0,
GC WVP9292ZBHJX,GC27M18,1384.2,1384.2,1359.45,1363.4,0,
GC X0PFVD0VBJX9,GC27Z18,1393.85,1393.85,1381.2,1385.55,0,
GC X5NNSA8F63Z1,GC26M19,1416.55,1416.55,1401.45,1407.35,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
