#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VTER7CYO78V1,GC27Q14,1295,1296.6,1291,1293.1,818,8120
GC VV4SD90B0RZ1,GC29V14,1294.5,1297,1291.5,1294.2,2038,22911
GC VWSUMYBLOSRH,GC29Z14,1295,1298,1292,1294.9,49111,265911
GC VYDYKDJE4K2L,GC25G15,1296.6,1298.5,1293.5,1295.7,273,10935
GC W030A67UVC0T,GC28J15,1299.3,1299.3,1295.5,1295.5,43,7915
GC W1P3NOSTDUHP,GC26M15,1287.9,1287.9,1287.8,1287.8,27,7561
GC W3E5DHHA4MFX,GC27Q15,1292.2,1292.2,1286.8,1286.8,0,5177
GC W6S8T2U7M6CD,GC29Z15,1291,1301,1291,1291,48,13169
GC WBRG63EXJHJX,GC28M16,1299.9,1300,1299.9,1300,0,4160
GC WGRMZ7CTJJX9,GC28Z16,1305,1305,1305,1305,1,5203
GC WLQUC7XJGV4T,GC28M17,1318.2,1329.85,1316.6,1326.05,0,2489
GC WQQ1P8I9E6CD,GC27Z17,1338.7,1338.8,1338.7,1338.8,200,4074
GC WVP9292ZBHJX,GC27M18,1343.7,1359.1,1341.35,1355.2,0,1897
GC X0PFVD0VBJX9,GC27Z18,1355.7,1377.75,1355.7,1373.95,0,59
GC X5NNSA8F63Z1,GC26M19,1380.4,1398.65,1380.4,1394.85,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
