#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VMRHKN2NLWV1,GC27Z13,1227,1250.4,1225.4,1243.9,931,
GC VOFJUCDY9XNH,GC26G14,1226,1251.5,1224.2,1243.3,87657,
GC VQ3M41P8XYFX,GC28J14,1227.5,1251.1,1225.5,1243.6,1781,
GC VRPPHKA7GGWT,GC26M14,1228,1251.2,1227,1244.2,609,
GC VTER7CYO78V1,GC27Q14,1228.3,1251.9,1227.8,1245.8,429,
GC VV4SD90B0RZ1,GC29V14,1250,1251.4,1249.4,1250.6,60,
GC VWSUMYBLOSRH,GC29Z14,1239.1,1255,1239.1,1247.6,66,
GC VYDYKDJE4K2L,GC25G15,1233,1246.1,1231.4,1245.2,7,
GC W030A67UVC0T,GC28J15,1248,1254.3,1248,1249.8,14,
GC W1P3NOSTDUHP,GC26M15,1254.5,1254.5,1254.5,1254.5,25,
GC W3E5DHHA4MFX,GC27Q15,1228.95,1256.5,1228.5,1248.3,0,
GC W6S8T2U7M6CD,GC29Z15,1237.5,1261,1236.7,1254.7,380,
GC WBRG63EXJHJX,GC28M16,1241.25,1269.95,1241.25,1261.65,0,
GC WGRMZ7CTJJX9,GC28Z16,1250,1250,1249.5,1249.5,0,
GC WLQUC7XJGV4T,GC28M17,1262.4,1291,1262.4,1282.7,0,
GC WQQ1P8I9E6CD,GC27Z17,1280.1,1280.1,1280.1,1280.1,0,
GC WVP9292ZBHJX,GC27M18,1297.6,1320.15,1292.15,1311.85,0,
GC X0PFVD0VBJX9,GC27Z18,1313.2,1351.15,1313.2,1342.85,0,
GC X5NNSA8F63Z1,GC26M19,1344.7,1373.4,1344.7,1365.1,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
