#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VTER7CYO78V1,GC27Q14,1277.1,1277.6,1273.7,1274.5,20,223
GC VV4SD90B0RZ1,GC29V14,1277.7,1278.7,1274.1,1276.6,508,23633
GC VWSUMYBLOSRH,GC29Z14,1278.4,1279.7,1275,1277.3,23962,265591
GC VYDYKDJE4K2L,GC25G15,1279.5,1280.5,1277,1277,103,16894
GC W030A67UVC0T,GC28J15,1280.3,1281.2,1278.6,1278.6,61,9956
GC W1P3NOSTDUHP,GC26M15,1280.2,1281.4,1280.2,1280.3,8,8758
GC W3E5DHHA4MFX,GC27Q15,1282.4,1282.4,1282.4,1282.4,1,5034
GC W6S8T2U7M6CD,GC29Z15,1284.8,1284.8,1284.8,1284.8,1,13080
GC WBRG63EXJHJX,GC28M16,1290.4,1290.4,1290.4,1290.4,4,4110
GC WGRMZ7CTJJX9,GC28Z16,1298.4,1298.4,1298.4,1298.4,1,5143
GC WLQUC7XJGV4T,GC28M17,1309.4,1309.4,1309.4,1309.4,1,2489
GC WQQ1P8I9E6CD,GC27Z17,1322.9,1322.9,1322.9,1322.9,1,3488
GC WVP9292ZBHJX,GC27M18,1334.55,1343.3,1326.15,1336.8,0,1807
GC X0PFVD0VBJX9,GC27Z18,1352.9,1359.85,1343.25,1352.5,0,59
GC X5NNSA8F63Z1,GC26M19,1372.0,1379.8,1362.75,1372.9,0,1
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
