#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VTER7CYO78V1,GC27Q14,1308,1309.1,1305.3,1307.7,88,
GC VV4SD90B0RZ1,GC29V14,1309,1310.1,1306.2,1308.6,1557,
GC VWSUMYBLOSRH,GC29Z14,1309.1,1311,1306.9,1309.6,27042,
GC VYDYKDJE4K2L,GC25G15,1310,1311.8,1308.3,1310.7,1576,
GC W030A67UVC0T,GC28J15,1310.1,1312.6,1309.2,1311.5,863,
GC W1P3NOSTDUHP,GC26M15,1310.9,1313.3,1309.9,1312.6,1043,
GC W3E5DHHA4MFX,GC27Q15,1314.2,1314.2,1314.2,1314.2,50,
GC W6S8T2U7M6CD,GC29Z15,1316.5,1316.65,1312.45,1315.2,0,
GC WBRG63EXJHJX,GC28M16,1321.7,1322.45,1317.85,1320.55,0,
GC WGRMZ7CTJJX9,GC28Z16,1329.85,1330.2,1325.4,1328.45,0,
GC WLQUC7XJGV4T,GC28M17,1337.8,1347.3,1336.05,1339.35,0,
GC WQQ1P8I9E6CD,GC27Z17,1354.65,1355.15,1350.95,1353.7,0,
GC WVP9292ZBHJX,GC27M18,1364.7,1371.55,1359.8,1367.4,0,
GC X0PFVD0VBJX9,GC27Z18,1390.0,1396.6,1377.75,1379.45,0,
GC X5NNSA8F63Z1,GC26M19,1402.9,1409.9,1397.7,1399.2,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
