#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VOFJUCDY9XNH,GC26G14,1250.2,1252.3,1239,1244.6,1227,
GC VQ3M41P8XYFX,GC28J14,1251.3,1253.3,1238.5,1244.2,55519,
GC VRPPHKA7GGWT,GC26M14,1251.7,1253.5,1239.8,1244.7,1275,
GC VTER7CYO78V1,GC27Q14,1251.8,1252,1240.8,1245.9,161,
GC VV4SD90B0RZ1,GC29V14,1254.7,1254.7,1242,1246.6,26,
GC VWSUMYBLOSRH,GC29Z14,1254.5,1255.1,1242.2,1246.7,135,
GC VYDYKDJE4K2L,GC25G15,1244.7,1246,1242.6,1242.6,27,
GC W030A67UVC0T,GC28J15,1253.2,1253.2,1247.1,1247.1,3,
GC W1P3NOSTDUHP,GC26M15,1254.3,1254.3,1252.4,1252.4,2,
GC W3E5DHHA4MFX,GC27Q15,1249.9,1249.9,1249.9,1249.9,0,
GC W6S8T2U7M6CD,GC29Z15,1252.7,1252.8,1252.7,1252.8,2,
GC WBRG63EXJHJX,GC28M16,1261.9,1280.5,1261.3,1261.3,0,
GC WGRMZ7CTJJX9,GC28Z16,1271.3,1271.3,1271.3,1271.3,2,
GC WLQUC7XJGV4T,GC28M17,1286.0,1298.3,1280.75,1286.1,0,
GC WQQ1P8I9E6CD,GC27Z17,1304.2,1304.2,1302.1,1302.1,0,
GC WVP9292ZBHJX,GC27M18,1324.95,1334.75,1320.3,1325.7,0,
GC X0PFVD0VBJX9,GC27Z18,1348.2,1358.0,1343.55,1348.95,0,
GC X5NNSA8F63Z1,GC26M19,1374.95,1384.75,1370.3,1375.7,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
