#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VOFJUCDY9XNH,GC26G14,1222.5,1230.8,1220.2,1223.6,53482,215736
GC VQ3M41P8XYFX,GC28J14,1222.8,1231.6,1221.6,1224.6,8529,65313
GC VRPPHKA7GGWT,GC26M14,1223.9,1231.9,1223.1,1225.7,2145,27655
GC VTER7CYO78V1,GC27Q14,1226.7,1232.5,1223.1,1226.9,258,10626
GC VV4SD90B0RZ1,GC29V14,1224.9,1231.7,1224.9,1225.3,54,6130
GC VWSUMYBLOSRH,GC29Z14,1225.7,1230,1225.7,1228.1,122,19321
GC VYDYKDJE4K2L,GC25G15,1209.2,1234.8,1209.2,1228.05,0,2648
GC W030A67UVC0T,GC28J15,1210.4,1235.8,1210.4,1229.15,0,4108
GC W1P3NOSTDUHP,GC26M15,1230.5,1233.2,1230.5,1233.2,26,5013
GC W3E5DHHA4MFX,GC27Q15,1211.85,1237.45,1211.85,1230.65,0,1775
GC W6S8T2U7M6CD,GC29Z15,1236.9,1238.3,1235.6,1236.9,79,11988
GC WBRG63EXJHJX,GC28M16,1244,1244,1244,1244,50,1175
GC WGRMZ7CTJJX9,GC28Z16,1233.4,1259.8,1233.4,1253.2,0,5863
GC WLQUC7XJGV4T,GC28M17,1252.9,1268.65,1252.8,1261.85,0,1458
GC WQQ1P8I9E6CD,GC27Z17,1267.2,1267.2,1267.2,1267.2,25,4492
GC WVP9292ZBHJX,GC27M18,1279.75,1305.35,1279.75,1298.55,0,610
GC X0PFVD0VBJX9,GC27Z18,1312.7,1312.7,1312.7,1312.7,25,83
GC X5NNSA8F63Z1,GC26M19,1333.1,1358.7,1333.1,1351.9,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
