#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VRPPHKA7GGWT,GC26M14,1293.9,1294.8,1289.6,1292.6,43183,
GC VTER7CYO78V1,GC27Q14,1293.8,1294.9,1289.8,1292.7,23781,
GC VV4SD90B0RZ1,GC29V14,1294.3,1294.3,1290.8,1292.9,1237,
GC VWSUMYBLOSRH,GC29Z14,1294.4,1294.7,1291,1293.2,2088,
GC VYDYKDJE4K2L,GC25G15,1292.9,1292.9,1292.9,1292.9,40,
GC W030A67UVC0T,GC28J15,1296.0,1296.4,1291.35,1294.2,0,
GC W1P3NOSTDUHP,GC26M15,1293.5,1294.5,1293.5,1294.5,9,
GC W3E5DHHA4MFX,GC27Q15,1297.4,1297.7,1292.7,1295.65,0,
GC W6S8T2U7M6CD,GC29Z15,1299.1,1299.1,1296.3,1296.3,42,
GC WBRG63EXJHJX,GC28M16,1304.5,1304.75,1299.65,1302.6,0,
GC WGRMZ7CTJJX9,GC28Z16,1313.5,1313.5,1308.05,1311.0,0,
GC WLQUC7XJGV4T,GC28M17,1325.2,1327.75,1320.0,1322.95,0,
GC WQQ1P8I9E6CD,GC27Z17,1339.7,1339.7,1339.7,1339.7,5,
GC WVP9292ZBHJX,GC27M18,1356,1356,1356,1356,5,
GC X0PFVD0VBJX9,GC27Z18,1374.35,1375.45,1370.35,1373.3,0,
GC X5NNSA8F63Z1,GC26M19,1395.2,1395.8,1390.7,1393.65,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
