#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VLWYPQQF8IVX,GC26X13,1283.5,1293.3,1283.5,1289.9,17,
GC VMRHKN2NLWV1,GC27Z13,1283.7,1293.8,1283.1,1286.4,78484,
GC VOFJUCDY9XNH,GC26G14,1284.6,1294.7,1284.5,1287.5,7512,
GC VQ3M41P8XYFX,GC28J14,1285.3,1294.8,1285.3,1288.7,740,
GC VRPPHKA7GGWT,GC26M14,1286.9,1295,1286.7,1286.7,1478,
GC VTER7CYO78V1,GC27Q14,1288.8,1294.5,1283.9,1291.1,342,
GC VV4SD90B0RZ1,GC29V14,1287.5,1296.5,1284.7,1291.2,367,
GC VWSUMYBLOSRH,GC29Z14,1290.6,1296.9,1288.2,1292.1,424,
GC VYDYKDJE4K2L,GC25G15,1294,1294,1294,1294,1,
GC W030A67UVC0T,GC28J15,1295.9,1295.9,1295.9,1295.9,10,
GC W1P3NOSTDUHP,GC26M15,1299.9,1299.9,1276.4,1299.4,110,
GC W3E5DHHA4MFX,GC27Q15,1277.9,1277.9,1277.8,1277.8,75,
GC W6S8T2U7M6CD,GC29Z15,1303.9,1303.9,1296.5,1296.5,27,
GC WBRG63EXJHJX,GC28M16,1288.7,1288.7,1288.7,1288.7,25,
GC WGRMZ7CTJJX9,GC28Z16,1298.1,1298.1,1298.1,1298.1,25,
GC WLQUC7XJGV4T,GC28M17,1332.3,1344.1,1332.3,1336.85,0,
GC WQQ1P8I9E6CD,GC27Z17,1333.9,1333.9,1333.8,1333.8,0,
GC WVP9292ZBHJX,GC27M18,1363.2,1373.35,1361.65,1366.1,0,
GC X0PFVD0VBJX9,GC27Z18,1401.7,1410.15,1398.45,1402.9,0,
GC X5NNSA8F63Z1,GC26M19,1421.6,1430.7,1419.0,1423.45,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
