#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VMRHKN2NLWV1,GC27Z13,1202.8,1205.8,1201.7,1205.5,118,
GC VOFJUCDY9XNH,GC26G14,1200.2,1205.1,1199.3,1204.4,12792,
GC VQ3M41P8XYFX,GC28J14,1201.5,1205.5,1200.5,1204.4,1103,
GC VRPPHKA7GGWT,GC26M14,1202.4,1205,1202.4,1204.9,100,
GC VTER7CYO78V1,GC27Q14,1203.1,1205.6,1203.1,1205.4,27,
GC VV4SD90B0RZ1,GC29V14,1199.8,1199.8,1199.8,1199.8,0,
GC VWSUMYBLOSRH,GC29Z14,1204.5,1206.9,1204.5,1206.9,25,
GC VYDYKDJE4K2L,GC25G15,1201.6,1201.6,1201.6,1201.6,0,
GC W030A67UVC0T,GC28J15,1202.7,1202.7,1202.7,1202.7,0,
GC W1P3NOSTDUHP,GC26M15,1208,1211.9,1208,1210.3,20,
GC W3E5DHHA4MFX,GC27Q15,1205.0,1213.35,1204.75,1210.9,0,
GC W6S8T2U7M6CD,GC29Z15,1213.2,1214,1213.2,1214,38,
GC WBRG63EXJHJX,GC28M16,1216.3,1216.3,1216.3,1216.3,0,
GC WGRMZ7CTJJX9,GC28Z16,1227.3,1227.3,1227.3,1227.3,0,
GC WLQUC7XJGV4T,GC28M17,1242,1242,1242,1242,0,
GC WQQ1P8I9E6CD,GC27Z17,1260.2,1260.2,1260.2,1260.2,0,
GC WVP9292ZBHJX,GC27M18,1272.9,1279.85,1272.9,1278.8,0,
GC X0PFVD0VBJX9,GC27Z18,1303.9,1303.9,1303.9,1303.9,0,
GC X5NNSA8F63Z1,GC26M19,1326.25,1333.2,1326.25,1332.15,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
