#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VRPPHKA7GGWT,GC26M14,1303.2,1303.8,1286.6,1290,93691,
GC VTER7CYO78V1,GC27Q14,1303.6,1303.9,1287,1290.3,12825,
GC VV4SD90B0RZ1,GC29V14,1303.7,1303.7,1287.8,1291.2,134,
GC VWSUMYBLOSRH,GC29Z14,1303.1,1304.3,1288.3,1290.6,1791,
GC VYDYKDJE4K2L,GC25G15,1303,1303,1288,1288,8,
GC W030A67UVC0T,GC28J15,1298.2,1299.4,1290.5,1291.9,51,
GC W1P3NOSTDUHP,GC26M15,1289.4,1289.4,1288.7,1288.7,4,
GC W3E5DHHA4MFX,GC27Q15,1290,1292,1289.3,1292,8,
GC W6S8T2U7M6CD,GC29Z15,1292,1292,1292,1292,1,
GC WBRG63EXJHJX,GC28M16,1317.35,1317.35,1296.85,1300.05,0,
GC WGRMZ7CTJJX9,GC28Z16,1327.55,1327.55,1306.2,1309.5,0,
GC WLQUC7XJGV4T,GC28M17,1339.55,1339.55,1319.35,1322.65,0,
GC WQQ1P8I9E6CD,GC27Z17,1356.2,1356.2,1334.9,1338.2,0,
GC WVP9292ZBHJX,GC27M18,1373.6,1373.6,1352.2,1355.5,0,
GC X0PFVD0VBJX9,GC27Z18,1391.85,1391.85,1370.35,1374.55,0,
GC X5NNSA8F63Z1,GC26M19,1411.95,1412.7,1393.45,1396.75,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
