#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VLWYPQQF8IVX,GC26X13,1259,1269,1241.9,1242.8,115,31
GC VMRHKN2NLWV1,GC27Z13,1260.1,1275.7,1240.2,1243.4,128621,150367
GC VOFJUCDY9XNH,GC26G14,1261,1276.4,1241.1,1244.1,15711,123520
GC VQ3M41P8XYFX,GC28J14,1261.8,1276.5,1243.2,1245,2550,33963
GC VRPPHKA7GGWT,GC26M14,1261.4,1278.1,1242.8,1244.8,731,24798
GC VTER7CYO78V1,GC27Q14,1260,1268.1,1243.6,1243.6,116,9286
GC VV4SD90B0RZ1,GC29V14,1263,1268.8,1245.5,1246.5,113,5302
GC VWSUMYBLOSRH,GC29Z14,1261.7,1278.5,1244.9,1247.6,373,16474
GC VYDYKDJE4K2L,GC25G15,1279.4,1279.4,1277.9,1277.9,0,1804
GC W030A67UVC0T,GC28J15,1271,1271,1271,1271,5,3576
GC W1P3NOSTDUHP,GC26M15,1247.6,1247.6,1247.6,1247.6,2,6337
GC W3E5DHHA4MFX,GC27Q15,1281.4,1281.4,1281.4,1281.4,0,2080
GC W6S8T2U7M6CD,GC29Z15,1268.9,1284,1251.2,1251.2,14,13021
GC WBRG63EXJHJX,GC28M16,1259.7,1259.7,1259.7,1259.7,4,1276
GC WGRMZ7CTJJX9,GC28Z16,1300.5,1300.5,1300.5,1300.5,0,5863
GC WLQUC7XJGV4T,GC28M17,1321.05,1321.05,1277.15,1279.1,0,1403
GC WQQ1P8I9E6CD,GC27Z17,1330.5,1330.5,1294.85,1297.45,0,3704
GC WVP9292ZBHJX,GC27M18,1354.45,1354.45,1316.95,1318.9,0,610
GC X0PFVD0VBJX9,GC27Z18,1383.6,1383.6,1329.8,1341.7,0,58
GC X5NNSA8F63Z1,GC26M19,1393.05,1393.05,1358.2,1361.2,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
