#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VL5E74HP3EE5,GC29V13,1317.2,1317.2,1312.6,1312.6,35,
GC VLWYPQQF8IVX,GC26X13,1314,1317.8,1311.7,1315.7,112,
GC VMRHKN2NLWV1,GC27Z13,1314,1318.9,1311.2,1316,36912,
GC VOFJUCDY9XNH,GC26G14,1315.1,1319,1311.9,1316.6,3761,
GC VQ3M41P8XYFX,GC28J14,1318,1318.8,1314.2,1317.1,750,
GC VRPPHKA7GGWT,GC26M14,1316.9,1320.2,1313.9,1317.8,122,
GC VTER7CYO78V1,GC27Q14,1316.3,1320.1,1316,1318.6,156,
GC VV4SD90B0RZ1,GC29V14,1320.3,1320.3,1318.2,1319.6,11,
GC VWSUMYBLOSRH,GC29Z14,1321,1321.8,1317.3,1319.2,58,
GC VYDYKDJE4K2L,GC25G15,1330.1,1330.1,1325,1325,0,
GC W030A67UVC0T,GC28J15,1326.2,1330.3,1326.1,1330.1,0,
GC W1P3NOSTDUHP,GC26M15,1324.4,1324.4,1321.7,1323.1,50,
GC W3E5DHHA4MFX,GC27Q15,1331.35,1331.35,1319.1,1323.5,0,
GC W6S8T2U7M6CD,GC29Z15,1330.6,1330.6,1327.8,1328.9,83,
GC WBRG63EXJHJX,GC28M16,1337.9,1337.9,1336.4,1337.9,55,
GC WGRMZ7CTJJX9,GC28Z16,1357.9,1357.9,1357.9,1357.9,15,
GC WLQUC7XJGV4T,GC28M17,1366.75,1366.75,1357.55,1362.15,0,
GC WQQ1P8I9E6CD,GC27Z17,1391.8,1391.8,1391.8,1391.8,15,
GC WVP9292ZBHJX,GC27M18,1400.1,1404.15,1395.05,1401.95,0,
GC X0PFVD0VBJX9,GC27Z18,1431.95,1447.2,1427.65,1443.7,0,
GC X5NNSA8F63Z1,GC26M19,1460.7,1460.7,1451.9,1456.5,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
