#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VTER7CYO78V1,GC27Q14,1314.8,1330.4,1313.5,1328,66607,
GC VV4SD90B0RZ1,GC29V14,1315.1,1330.2,1315.1,1329.6,583,
GC VWSUMYBLOSRH,GC29Z14,1315.7,1331,1314.5,1328.4,2220,
GC VYDYKDJE4K2L,GC25G15,1316,1329.7,1315.7,1328.6,103,
GC W030A67UVC0T,GC28J15,1316.4,1328.5,1315.4,1328,16,
GC W1P3NOSTDUHP,GC26M15,1318.2,1323.8,1318.2,1323.8,15,
GC W3E5DHHA4MFX,GC27Q15,1320.05,1333.6,1303.4,1331.05,0,
GC W6S8T2U7M6CD,GC29Z15,1319.5,1324.5,1319.5,1324.5,46,
GC WBRG63EXJHJX,GC28M16,1330.5,1330.5,1329.6,1329.6,206,
GC WGRMZ7CTJJX9,GC28Z16,1338.3,1338.3,1338.3,1338.3,200,
GC WLQUC7XJGV4T,GC28M17,1345.2,1359.6,1342.8,1357.3,0,
GC WQQ1P8I9E6CD,GC27Z17,1360.3,1373.9,1357.2,1371.6,0,
GC WVP9292ZBHJX,GC27M18,1378.4,1388.9,1370.45,1386.7,0,
GC X0PFVD0VBJX9,GC27Z18,1363.7,1408.2,1357.2,1405.9,0,
GC X5NNSA8F63Z1,GC26M19,1407.55,1422.95,1402.8,1417.1,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
