#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VOFJUCDY9XNH,GC26G14,1249.8,1266.3,1248.2,1258.3,1844,4793
GC VQ3M41P8XYFX,GC28J14,1249.3,1266.1,1247.6,1257.5,81409,229119
GC VRPPHKA7GGWT,GC26M14,1248.9,1266.2,1248.1,1257.9,1542,46618
GC VTER7CYO78V1,GC27Q14,1250.9,1266.7,1250.5,1258.1,1260,19327
GC VV4SD90B0RZ1,GC29V14,1256.1,1265.6,1256.1,1261.6,56,6667
GC VWSUMYBLOSRH,GC29Z14,1251.8,1266.9,1250.5,1262.7,204,21121
GC VYDYKDJE4K2L,GC25G15,1262.7,1267.4,1262.7,1267.4,46,3182
GC W030A67UVC0T,GC28J15,1248.55,1270.35,1248.55,1261.3,0,4224
GC W1P3NOSTDUHP,GC26M15,1268.4,1268.4,1264.8,1265.4,173,5833
GC W3E5DHHA4MFX,GC27Q15,1246.8,1271.8,1246.8,1266.7,115,1705
GC W6S8T2U7M6CD,GC29Z15,1273,1274.5,1250.2,1270.5,110,11564
GC WBRG63EXJHJX,GC28M16,1265.7,1265.7,1265.7,1265.7,20,3151
GC WGRMZ7CTJJX9,GC28Z16,1276.3,1288.9,1276.3,1288.9,27,6497
GC WLQUC7XJGV4T,GC28M17,1286.1,1307.5,1286.1,1297.85,0,1384
GC WQQ1P8I9E6CD,GC27Z17,1301.75,1324.45,1301.75,1314.8,0,4806
GC WVP9292ZBHJX,GC27M18,1325.7,1346.95,1322.95,1333.45,0,610
GC X0PFVD0VBJX9,GC27Z18,1348.95,1370.1,1345.75,1356.25,0,85
GC X5NNSA8F63Z1,GC26M19,1375.7,1397.65,1375.7,1387.8,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
