#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VQ3M41P8XYFX,GC28J14,1299.2,1299.7,1292.5,1294.1,52,766
GC VRPPHKA7GGWT,GC26M14,1301.8,1303.2,1292.8,1295.1,43397,228716
GC VTER7CYO78V1,GC27Q14,1302.3,1302.3,1293.5,1295,1523,35889
GC VV4SD90B0RZ1,GC29V14,1301.8,1301.9,1294.5,1295.8,287,8982
GC VWSUMYBLOSRH,GC29Z14,1302.6,1303.7,1293.9,1295.5,729,26780
GC VYDYKDJE4K2L,GC25G15,1301.2,1301.2,1295.1,1296.1,60,4326
GC W030A67UVC0T,GC28J15,1301.7,1302,1296.8,1296.8,43,7701
GC W1P3NOSTDUHP,GC26M15,1304.8,1304.8,1295.8,1296.3,113,10387
GC W3E5DHHA4MFX,GC27Q15,1305.7,1305.7,1305.7,1305.7,0,6594
GC W6S8T2U7M6CD,GC29Z15,1308.1,1308.1,1303.3,1303.3,2,10518
GC WBRG63EXJHJX,GC28M16,1315.5,1315.5,1315.5,1315.5,25,7603
GC WGRMZ7CTJJX9,GC28Z16,1326.1,1326.3,1326.1,1326.3,50,7485
GC WLQUC7XJGV4T,GC28M17,1339.3,1339.4,1333.2,1339.3,154,2884
GC WQQ1P8I9E6CD,GC27Z17,1356.4,1356.8,1356.4,1356.7,150,5996
GC WVP9292ZBHJX,GC27M18,1371.65,1374.8,1364.45,1367.4,0,2180
GC X0PFVD0VBJX9,GC27Z18,1392.4,1393.3,1383.15,1385.3,0,59
GC X5NNSA8F63Z1,GC26M19,1413.95,1416.2,1405.5,1407.45,0,
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
