#symbol_id,symbol_value,open,high,low,close,volume,open_interest
GC VV4SD90B0RZ1,GC29V14,1253.3,1257.3,1247.2,1254.8,3439,19062
GC VWSUMYBLOSRH,GC29Z14,1254.4,1258.6,1248.1,1256.1,71528,277747
GC VYDYKDJE4K2L,GC25G15,1255.7,1258.7,1249.3,1257,3051,22987
GC W030A67UVC0T,GC28J15,1256.4,1259.1,1250.2,1259,2964,18412
GC W1P3NOSTDUHP,GC26M15,1259.7,1261,1251,1261,410,8896
GC W3E5DHHA4MFX,GC27Q15,1260.4,1260.4,1254,1254,53,5895
GC W6S8T2U7M6CD,GC29Z15,1263.4,1263.4,1254.6,1256.8,154,12542
GC WBRG63EXJHJX,GC28M16,1265.9,1265.9,1265.9,1265.9,10,4036
GC WGRMZ7CTJJX9,GC28Z16,1269,1269,1269,1269,1,5120
GC WLQUC7XJGV4T,GC28M17,1285.6,1285.6,1282.6,1282.6,7,2407
GC WQQ1P8I9E6CD,GC27Z17,1302,1302.1,1295.4,1295.4,425,3486
GC WVP9292ZBHJX,GC27M18,1316.35,1319.3,1308.2,1316.8,0,1807
GC X0PFVD0VBJX9,GC27Z18,1333.3,1336.35,1325.8,1333.7,0,34
GC X5NNSA8F63Z1,GC26M19,1353.6,1357.85,1347.2,1355.1,0,1
GC XD6FPZTU7L3X,GC27H20,0,0,0,0,0,
GC XE1Y0ZJ8NQ8T,GC28J20,0,0,0,0,0,
