date,initial,maintenance
20190426,990,900
20190523,1100,1000
20190529,1210,1100
20190626,1293,1175
20190806,1403,1275
20190913,1458,1325
20191018,1348,1225
20200109,1485,1350
20200117,1628,1480
20200124,1870,1700
20200131,2090,1900
20200219,2420,2200
20200302,2805,2550
20200313,3080,2800
20200317,3520,3200
20200320,3850,3500
20200324,4180,3800
20200326,4730,4300
20200401,4840,4400
20200619,4290,3900
20200724,3740,3400
20201002,3300,3000
20201204,2970,2700
20210618,3410,3100
20210820,2860,2600
20210924,2475,2250
20211217,2255,2050
