date,initial,maintenance
20120117,2835,2100
20121120,2475,2250
20130129,2310,2100
20130507,2585,2350
20130903,2310,2100
20140103,2530,2300
20140124,2750,2500
20140127,3300,3000
20140129,3960,3600
20140131,5005,4550
20140205,5500,5000
20140220,6050,5500
20140228,5225,4750
20140307,4400,4000
20140314,3300,3000
20140421,3135,2850
20140530,2805,2550
20140613,3080,2800
20140926,2981,2710
20141110,3410,3100
20141118,4015,3650
20141202,4455,4050
20150130,4235,3850
20150219,3520,3200
20150320,2750,2500
20150402,2200,2000
20151028,2475,2250
20160209,2090,1900
20160303,1980,1800
20160401,1815,1650
20160630,1980,1800
20160708,2255,2050
20160801,2420,2200
20160831,2585,2350
20161206,2805,2550
20161214,3135,2850
20161223,3410,3100
20170224,2860,2600
20170301,2420,2200
20170407,2200,2000
20170501,2090,1900
20170711,1925,1750
20170731,1760,1600
20170831,1980,1800
20171102,2090,1900
20171115,2420,2200
20180226,1815,1650
20180302,1705,1550
20180308,1458,1325
20180430,1320,1200
20180920,1485,1350
20180928,1705,1550
20181002,1980,1800
20181008,2145,1950
20181107,2475,2250
20181112,2695,2450
20181114,3080,2800
20181116,4070,3700
20181120,5170,4700
20181123,6270,5700
20190104,5060,4600
20190108,3960,3600
20190115,4620,4200
20190118,5060,4600
20190205,3960,3600
20190212,3025,2750
20190226,2035,1850
20190404,1815,1650
20190501,1540,1400
20190628,1650,1500
20190709,1815,1650
20190906,1980,1800
20190919,2200,2000
20191016,2420,2200
20191101,2695,2450
20200103,2200,2000
20200116,1980,1800
20200124,1870,1700
20200204,1650,1500
20200303,1430,1300
20200311,1595,1450
20200414,1815,1650
20200422,1925,1750
20200506,1980,1800
20200508,2200,2000
